0	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
1	0.999986	-0.000026	0.019714	0.000026	0.999986	0.000580	
2	1.000014	-0.000066	0.009644	0.000066	1.000014	-0.022003	
3	1.000026	-0.000043	-0.002136	0.000043	1.000026	-0.001587	
4	1.000063	0.000004	-0.038696	-0.000004	1.000063	0.044647	
5	1.000100	0.000015	-0.075684	-0.000015	1.000100	0.059235	
6	1.000042	0.000038	-0.038696	-0.000038	1.000042	0.048798	
7	1.000058	0.000078	-0.050171	-0.000078	1.000058	0.083649	
8	1.000046	-0.000016	-0.026001	0.000016	1.000046	0.017731	
9	0.999983	0.000037	0.012085	-0.000037	0.999983	0.036743	
10	0.999946	0.000018	0.033569	-0.000018	0.999946	0.000122	
11	0.999998	0.000003	-0.005127	-0.000003	0.999998	0.000885	
12	0.999971	0.000016	0.019958	-0.000016	0.999971	-0.004547	
13	1.000000	0.000026	-0.001160	-0.000026	1.000000	0.009247	
14	0.999950	0.000015	0.041016	-0.000015	0.999950	-0.011475	
15	0.999983	0.000021	0.012207	-0.000021	0.999983	0.007019	
16	0.999906	-0.000002	0.050781	0.000002	0.999906	-0.027466	
17	1.000004	-0.000006	-0.014771	0.000006	1.000004	0.004181	
18	0.999930	-0.000014	0.056213	0.000014	0.999930	-0.022247	
19	0.999986	0.000009	0.008362	-0.000009	0.999986	0.017792	
20	1.000040	0.000007	-0.036438	-0.000007	1.000040	0.065582	
21	1.000001	0.000002	0.005859	-0.000002	1.000001	0.021576	
22	1.000032	0.000049	-0.018616	-0.000049	1.000032	0.073456	
23	1.000010	-0.000068	-0.003235	0.000068	1.000010	-0.024658	
24	0.999929	-0.000034	0.041992	0.000034	0.999929	-0.018036	
25	0.999912	-0.000013	0.054688	0.000013	0.999912	-0.017151	
26	0.999915	0.000013	0.061035	-0.000013	0.999915	-0.002930	
27	0.999972	-0.000001	0.018860	0.000001	0.999972	0.001495	
28	0.999933	0.000022	0.052612	-0.000022	0.999933	0.014923	
29	0.999889	0.000038	0.096619	-0.000038	0.999889	0.043716	
30	0.999947	0.000022	0.032410	-0.000022	0.999947	0.021194	
31	0.999952	-0.000000	0.025818	0.000000	0.999952	0.011292	
32	1.000009	-0.000022	-0.008606	0.000022	1.000009	0.005035	
33	0.999956	0.000023	0.042847	-0.000023	0.999956	0.036774	
34	0.999988	0.000007	0.016052	-0.000007	0.999988	0.022125	
35	0.999949	-0.000050	0.021057	0.000050	0.999949	-0.009048	
36	0.999950	-0.000054	0.031982	0.000054	0.999950	-0.019684	
37	0.999944	-0.000049	0.024719	0.000049	0.999944	-0.017761	
38	0.999896	-0.000053	0.040588	0.000053	0.999896	-0.041290	
39	0.999927	0.000037	0.051331	-0.000037	0.999927	0.028275	
40	0.999919	-0.000017	0.026245	0.000017	0.999919	-0.008362	
41	0.999966	-0.000020	0.018005	0.000020	0.999966	-0.013245	
42	0.999929	-0.000032	0.027283	0.000032	0.999929	0.004242	
43	0.999988	-0.000015	0.000793	0.000015	0.999988	0.009674	
44	0.999940	-0.000031	0.027222	0.000031	0.999940	0.009674	
45	0.999979	-0.000037	0.007874	0.000037	0.999979	-0.002487	
46	0.999885	-0.000082	0.059387	0.000082	0.999885	-0.026611	
47	0.999971	-0.000033	0.019165	0.000033	0.999971	-0.021057	
48	0.999914	-0.000120	0.029785	0.000120	0.999914	-0.075226	
49	0.999977	-0.000010	0.018250	0.000010	0.999977	-0.006134	
50	0.999925	-0.000072	0.047424	0.000072	0.999925	-0.041641	
51	0.999975	-0.000023	0.013062	0.000023	0.999975	-0.026138	
52	0.999957	-0.000001	0.010437	0.000001	0.999957	-0.008942	
53	1.000008	0.000008	-0.016724	-0.000008	1.000008	0.010498	
54	1.000016	0.000076	-0.021851	-0.000076	1.000016	0.067657	
55	0.999992	0.000048	0.002686	-0.000048	0.999992	0.040390	
56	0.999989	0.000029	0.007385	-0.000029	0.999989	0.026215	
57	1.000008	0.000000	-0.000671	-0.000000	1.000008	-0.006104	
58	0.999994	-0.000032	-0.005615	0.000032	0.999994	-0.032837	
59	0.999991	-0.000043	-0.009949	0.000043	0.999991	-0.061157	
60	0.999974	-0.000039	0.006226	0.000039	0.999974	-0.064789	
61	0.999982	0.000017	0.016113	-0.000017	0.999982	-0.004562	
62	0.999989	-0.000001	-0.002136	0.000001	0.999989	-0.032379	
63	0.999990	-0.000017	0.000183	0.000017	0.999990	-0.031647	
64	1.000014	0.000007	-0.038696	-0.000007	1.000014	-0.020798	
65	1.000021	0.000028	-0.005432	-0.000028	1.000021	0.016129	
66	1.000079	0.000031	-0.061462	-0.000031	1.000079	0.033981	
67	1.000015	0.000004	-0.012146	-0.000004	1.000015	0.013779	
68	1.000030	-0.000059	-0.013794	0.000059	1.000030	-0.013443	
69	1.000000	-0.000035	0.004089	0.000035	1.000000	-0.016785	
70	0.999992	-0.000043	0.007568	0.000043	0.999992	-0.008392	
71	0.999968	-0.000065	0.011108	0.000065	0.999968	-0.043839	
72	0.999972	-0.000096	-0.007263	0.000096	0.999972	-0.066864	
73	0.999967	-0.000055	0.000793	0.000055	0.999967	-0.049011	
74	0.999936	-0.000097	0.016174	0.000097	0.999936	-0.087616	
75	0.999899	0.000008	0.078064	-0.000008	0.999899	-0.015396	
76	0.999970	0.000033	0.011292	-0.000033	0.999970	0.026642	
77	0.999993	0.000009	-0.007324	-0.000009	0.999993	0.017899	
78	0.999984	0.000012	-0.005554	-0.000012	0.999984	0.035309	
79	0.999988	0.000005	-0.008301	-0.000005	0.999988	0.023529	
80	0.999956	-0.000042	0.020508	0.000042	0.999956	0.021393	
81	0.999970	-0.000006	0.010559	0.000006	0.999970	0.009323	
82	0.999890	0.000082	0.095215	-0.000082	0.999890	0.095184	
83	0.999970	0.000008	0.022583	-0.000008	0.999970	0.026978	
84	0.999934	-0.000002	0.040405	0.000002	0.999934	0.012054	
85	0.999940	-0.000031	0.031372	0.000031	0.999940	-0.024750	
86	0.999982	-0.000105	-0.016174	0.000105	0.999982	-0.070892	
87	0.999957	-0.000022	0.020447	0.000022	0.999957	-0.008163	
88	0.999943	-0.000021	0.013428	0.000021	0.999943	0.016113	
89	0.999997	0.000016	0.004883	-0.000016	0.999997	0.038574	
90	1.000003	0.000000	-0.002686	-0.000000	1.000003	0.046173	
91	0.999992	0.000025	0.016052	-0.000025	0.999992	0.051727	
92	0.999954	0.000026	0.039185	-0.000026	0.999954	0.070190	
93	0.999960	0.000056	0.050720	-0.000056	0.999960	0.076355	
94	0.999952	0.000081	0.088013	-0.000081	0.999952	0.110077	
95	1.000020	0.000007	0.014832	-0.000007	1.000020	0.030869	
96	0.999961	0.000032	0.064392	-0.000032	0.999961	0.069092	
97	1.000016	0.000052	0.010071	-0.000052	1.000016	0.045151	
98	1.000001	-0.000042	0.009644	0.000042	1.000001	0.031952	
99	1.000010	0.000085	0.012085	-0.000085	1.000010	0.081268	
100	0.999976	0.000081	0.029968	-0.000081	0.999976	0.085236	
101	0.999995	0.000033	0.012756	-0.000033	0.999995	0.043549	
102	0.999997	0.000108	0.024109	-0.000108	0.999997	0.124725	
103	1.000027	0.000026	-0.022400	-0.000026	1.000027	0.061310	
104	0.999899	0.000145	0.102600	-0.000145	0.999899	0.157898	
105	0.999937	0.000041	0.061951	-0.000041	0.999937	0.058502	
106	0.999885	0.000010	0.101807	-0.000010	0.999885	0.058472	
107	0.999973	0.000049	0.040527	-0.000049	0.999973	0.073669	
108	0.999940	-0.000038	0.040833	0.000038	0.999940	0.031555	
109	0.999923	0.000015	0.058716	-0.000015	0.999923	0.044434	
110	0.999912	-0.000036	0.045776	0.000036	0.999912	0.045471	
111	0.999953	-0.000004	0.014526	0.000004	0.999953	0.031036	
112	0.999957	-0.000026	0.013977	0.000026	0.999957	0.036896	
113	1.000040	0.000004	-0.038269	-0.000004	1.000040	0.060089	
114	1.000039	-0.000022	-0.032104	0.000022	1.000039	0.049164	
115	1.000083	-0.000050	-0.062073	0.000050	1.000083	0.020233	
116	0.999996	-0.000006	-0.008362	0.000006	0.999996	0.033875	
117	0.999955	0.000004	0.008423	-0.000004	0.999955	0.026154	
118	0.999902	-0.000054	0.058228	0.000054	0.999902	-0.030823	
119	0.999904	-0.000052	0.051819	0.000052	0.999904	-0.044861	
120	0.999925	-0.000010	0.053223	0.000010	0.999925	-0.014832	
121	0.999920	-0.000018	0.044128	0.000018	0.999920	-0.020874	
122	0.999922	0.000003	0.053284	-0.000003	0.999922	0.001709	
123	0.999970	0.000012	0.026428	-0.000012	0.999970	0.030640	
124	1.000088	0.000051	-0.046082	-0.000051	1.000088	0.085693	
125	1.000049	0.000017	-0.027649	-0.000017	1.000049	0.035004	
126	1.000096	0.000020	-0.064697	-0.000020	1.000096	0.048004	
127	1.000045	0.000071	-0.019165	-0.000071	1.000045	0.050446	
128	1.000054	0.000003	-0.030701	-0.000003	1.000054	0.018433	
129	1.000008	-0.000004	0.001709	0.000004	1.000008	0.010132	
130	0.999937	-0.000027	0.035339	0.000027	0.999937	-0.022095	
131	0.999976	0.000008	0.021667	-0.000008	0.999976	0.001923	
132	0.999979	-0.000040	0.000977	0.000040	0.999979	-0.014984	
133	0.999953	-0.000064	0.011414	0.000064	0.999953	-0.036926	
134	0.999956	-0.000046	0.007996	0.000046	0.999956	-0.020081	
135	0.999975	-0.000018	-0.000610	0.000018	0.999975	0.002441	
136	1.000021	-0.000038	-0.027344	0.000038	1.000021	-0.033691	
137	1.000022	-0.000021	-0.024902	0.000021	1.000022	-0.018219	
138	0.999989	-0.000024	0.001465	0.000024	0.999989	-0.028870	
139	1.000109	-0.000079	-0.072144	0.000079	1.000109	-0.018585	
140	1.000086	-0.000025	-0.043152	0.000025	1.000086	0.012878	
141	1.000088	0.000010	-0.039368	-0.000010	1.000088	0.033142	
142	1.000103	-0.000024	-0.056519	0.000024	1.000103	0.015076	
143	1.000092	0.000053	-0.039368	-0.000053	1.000092	0.069519	
144	1.000004	-0.000010	0.007629	0.000010	1.000004	-0.012360	
145	1.000003	0.000004	-0.001709	-0.000004	1.000003	-0.008301	
146	0.999999	0.000015	0.006897	-0.000015	0.999999	-0.015472	
147	1.000032	0.000004	-0.013855	-0.000004	1.000032	-0.004471	
148	0.999977	-0.000014	0.019287	0.000014	0.999977	-0.020813	
149	0.999962	-0.000001	0.025085	0.000001	0.999962	-0.002533	
150	0.999954	0.000035	0.042236	-0.000035	0.999954	0.022797	
151	0.999963	-0.000021	0.022400	0.000021	0.999963	0.000854	
152	1.000041	-0.000068	-0.027039	0.000068	1.000041	-0.002319	
153	1.000000	-0.000030	-0.007690	0.000030	1.000000	-0.001907	
154	0.999998	0.000042	0.021606	-0.000042	0.999998	0.032150	
155	1.000004	-0.000002	0.002014	0.000002	1.000004	0.007034	
156	1.000036	0.000020	-0.023438	-0.000020	1.000036	0.023499	
157	1.000018	0.000014	-0.006775	-0.000014	1.000018	0.021667	
158	0.999977	-0.000100	-0.015991	0.000100	0.999977	-0.089172	
159	1.000023	-0.000097	-0.058044	0.000097	1.000023	-0.068115	
160	1.000064	-0.000064	-0.060852	0.000064	1.000064	-0.054535	
161	1.000056	-0.000016	-0.034546	0.000016	1.000056	-0.010956	
162	1.000081	0.000081	-0.010071	-0.000081	1.000081	0.015472	
163	1.000025	-0.000010	-0.014832	0.000010	1.000025	-0.001312	
164	1.000081	0.000020	-0.045227	-0.000020	1.000081	0.011597	
165	1.000026	0.000012	-0.012390	-0.000012	1.000026	0.015884	
166	1.000057	-0.000013	-0.030823	0.000013	1.000057	-0.021210	
167	1.000017	-0.000010	-0.005737	0.000010	1.000017	0.004318	
168	1.000098	-0.000018	-0.050537	0.000018	1.000098	-0.006989	
169	1.000035	0.000008	-0.001587	-0.000008	1.000035	0.015244	
170	1.000012	0.000101	0.033203	-0.000101	1.000012	0.041046	
171	1.000014	-0.000012	-0.002869	0.000012	1.000014	-0.013245	
172	1.000041	0.000012	-0.024658	-0.000012	1.000041	-0.006378	
173	1.000016	0.000005	-0.007629	-0.000005	1.000016	0.003311	
174	0.999987	0.000019	0.018616	-0.000019	0.999987	-0.004807	
