0	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
1	0.995037	0.001595	4.233582	-0.001595	0.995037	-0.513123	
2	0.994822	-0.000266	5.277466	0.000266	0.994822	-2.072845	
3	0.989661	-0.001230	10.372437	0.001230	0.989661	-3.837158	
4	0.993927	-0.001144	6.512085	0.001144	0.993927	-5.960815	
5	0.993886	0.001376	6.060669	-0.001376	0.993886	-0.299255	
6	0.992453	0.003519	6.668030	-0.003519	0.992453	0.889191	
7	0.995224	0.001892	4.365845	-0.001892	0.995224	0.941437	
8	0.994446	0.001447	5.242615	-0.001447	0.994446	-1.491821	
9	0.998111	0.001584	1.181580	-0.001584	0.998111	-1.357697	
10	0.998495	0.000206	0.155762	-0.000206	0.998495	-4.221832	
11	0.998352	0.000260	-0.602600	-0.000260	0.998352	-1.774536	
12	0.998574	-0.000462	-1.530762	0.000462	0.998574	-3.425476	
13	0.999487	0.000615	-1.502075	-0.000615	0.999487	-0.501984	
14	1.000616	-0.000034	-4.121033	0.000034	1.000616	0.148926	
15	0.999174	0.000028	-1.562866	-0.000028	0.999174	1.901886	
16	1.000159	-0.000035	-1.983032	0.000035	1.000159	-0.071136	
17	1.000594	-0.000344	-1.490967	0.000344	1.000594	-1.009766	
18	1.001300	0.000011	-4.194763	-0.000011	1.001300	-0.902374	
19	1.001455	0.000051	-3.717712	-0.000051	1.001455	-1.235962	
20	1.002765	-0.000332	-5.763123	0.000332	1.002765	-2.341064	
21	1.001855	0.000102	-3.733765	-0.000102	1.001855	-1.323883	
22	1.003767	0.000298	-6.140686	-0.000298	1.003767	-3.415924	
23	1.003281	-0.000170	-5.059204	0.000170	1.003281	-2.439606	
24	1.005860	-0.001005	-7.680481	0.001005	1.005860	-0.806976	
25	1.004007	-0.000364	-5.539307	0.000364	1.004007	-2.447571	
26	1.006628	-0.001183	-9.158691	0.001183	1.006628	-6.799866	
27	1.003684	-0.000046	-7.445496	0.000046	1.003684	-1.733337	
28	1.006658	0.000864	-14.524597	-0.000864	1.006658	-3.175476	
29	1.003658	-0.000148	-8.313049	0.000148	1.003658	-2.756226	
30	1.005225	0.001688	-13.380249	-0.001688	1.005225	-1.821655	
31	1.002956	0.000133	-7.595276	-0.000133	1.002956	-2.023926	
32	1.000322	-0.000023	-5.116821	0.000023	1.000322	-1.477356	
33	1.002817	0.000060	-8.998962	-0.000060	1.002817	-2.476501	
34	1.002748	-0.000297	-12.488953	0.000297	1.002748	-3.178528	
35	0.999194	-0.001975	-5.871582	0.001975	0.999194	-1.957581	
36	1.004118	-0.002789	-16.119019	0.002789	1.004118	-6.690125	
