0	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
1	1.000005	-0.000006	-0.002014	0.000006	1.000005	0.018188	
2	1.000017	-0.000011	-0.005859	0.000011	1.000017	0.019318	
3	1.000000	-0.000011	-0.009338	0.000011	1.000000	0.010590	
4	1.000031	-0.000077	-0.031311	0.000077	1.000031	-0.012512	
5	1.000014	-0.000054	-0.017700	0.000054	1.000014	-0.012482	
6	1.000002	-0.000042	-0.007080	0.000042	1.000002	-0.018097	
7	1.000013	-0.000074	-0.025024	0.000074	1.000013	-0.024902	
8	1.000027	-0.000063	-0.027771	0.000063	1.000027	-0.013123	
9	1.000039	-0.000043	-0.023926	0.000043	1.000039	-0.003571	
10	1.000053	-0.000034	-0.016663	0.000034	1.000053	0.001373	
11	1.000039	0.000011	0.006531	-0.000011	1.000039	0.016510	
12	1.000037	0.000037	0.017029	-0.000037	1.000037	0.024017	
13	1.000018	0.000036	0.019836	-0.000036	1.000018	0.021667	
14	1.000016	0.000029	0.014893	-0.000029	1.000016	0.018524	
15	1.000042	0.000044	0.018860	-0.000044	1.000042	0.035004	
16	1.000038	0.000026	0.010559	-0.000026	1.000038	0.022491	
17	1.000024	0.000020	0.015869	-0.000020	1.000024	0.015503	
18	1.000000	0.000006	0.014648	-0.000006	1.000000	0.003632	
19	1.000002	0.000017	0.012939	-0.000017	1.000002	-0.001953	
20	1.000015	0.000028	0.008911	-0.000028	1.000015	0.011353	
21	1.000019	0.000031	0.003906	-0.000031	1.000019	0.013062	
22	1.000019	0.000040	0.004944	-0.000040	1.000019	0.019867	
23	1.000019	0.000019	0.000488	-0.000019	1.000019	0.011688	
24	1.000002	0.000014	0.004272	-0.000014	1.000002	0.003479	
25	1.000009	-0.000004	-0.002075	0.000004	1.000009	0.004486	
26	1.000022	-0.000009	-0.012207	0.000009	1.000022	0.001129	
27	1.000006	0.000005	-0.000916	-0.000005	1.000006	-0.000488	
28	1.000013	0.000009	-0.001404	-0.000009	1.000013	0.003082	
29	1.000024	0.000025	0.000854	-0.000025	1.000024	0.018494	
30	1.000024	0.000018	-0.004333	-0.000018	1.000024	0.012207	
31	1.000018	0.000014	-0.005554	-0.000014	1.000018	0.006592	
32	1.000030	0.000019	-0.009521	-0.000019	1.000030	0.007935	
33	1.000020	0.000005	-0.006165	-0.000005	1.000020	-0.006805	
34	1.000013	-0.000007	-0.008911	0.000007	1.000013	-0.011505	
35	0.999985	0.000001	0.002502	-0.000001	0.999985	-0.013428	
36	0.999986	-0.000002	0.005676	0.000002	0.999986	-0.007751	
37	0.999992	-0.000009	-0.000671	0.000009	0.999992	-0.008606	
38	1.000002	0.000000	-0.003052	-0.000000	1.000002	-0.001709	
39	0.999999	0.000004	0.002563	-0.000004	0.999999	-0.002441	
40	1.000005	-0.000000	-0.002563	0.000000	1.000005	-0.001877	
41	0.999992	-0.000004	0.004150	0.000004	0.999992	-0.004700	
42	0.999998	-0.000004	-0.000122	0.000004	0.999998	-0.004425	
43	1.000016	-0.000013	-0.015381	0.000013	1.000016	-0.005829	
44	1.000012	-0.000020	-0.010254	0.000020	1.000012	-0.017792	
45	1.000022	-0.000065	-0.027588	0.000065	1.000022	-0.037506	
46	0.999982	-0.000059	-0.014587	0.000059	0.999982	-0.046234	
47	1.000014	0.000014	0.007141	-0.000014	1.000014	-0.000336	
48	1.000016	0.000001	-0.011902	-0.000001	1.000016	0.000031	
49	1.000012	0.000022	-0.004089	-0.000022	1.000012	0.011475	
50	1.000002	0.000013	-0.000671	-0.000013	1.000002	0.007751	
51	1.000004	-0.000019	-0.007629	0.000019	1.000004	-0.008728	
52	0.999989	0.000006	0.007690	-0.000006	0.999989	-0.001709	
53	0.999999	-0.000009	-0.003906	0.000009	0.999999	-0.005325	
54	0.999996	0.000018	0.008057	-0.000018	0.999996	0.005692	
55	0.999996	0.000004	0.003479	-0.000004	0.999996	-0.001419	
56	1.000003	0.000002	0.000610	-0.000002	1.000003	0.005493	
57	1.000007	0.000006	-0.000793	-0.000006	1.000007	0.007584	
