0	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
1	0.999969	0.000045	0.082642	-0.000045	0.999969	0.057556	
2	0.999540	0.002095	-0.552734	-0.002095	0.999540	1.000885	
3	1.000004	-0.000021	-0.048645	0.000021	1.000004	0.022125	
4	1.000797	0.001508	-1.702881	-0.001508	1.000797	2.550323	
5	0.998483	-0.004412	3.836609	0.004412	0.998483	-1.887238	
6	0.999969	-0.000053	-0.020569	0.000053	0.999969	0.016693	
7	1.000006	0.000001	-0.013550	-0.000001	1.000006	0.001862	
8	0.999744	-0.000245	0.415894	0.000245	0.999744	0.098877	
9	0.999994	0.000010	-0.002869	-0.000010	0.999994	0.059326	
10	0.999977	0.000094	-0.041504	-0.000094	0.999977	0.197388	
11	0.999992	0.000051	0.046265	-0.000051	0.999992	0.029083	
12	0.999474	0.004100	-1.413513	-0.004100	0.999474	2.010498	
13	1.000006	0.000020	-0.012573	-0.000020	1.000006	0.042755	
14	1.000049	-0.000063	-0.059204	0.000063	1.000049	0.088654	
15	1.000049	-0.000063	-0.059204	0.000063	1.000049	0.088654	
16	1.000121	0.000034	-0.126221	-0.000034	1.000121	0.099670	
17	1.000005	-0.000034	-0.002625	0.000034	1.000005	-0.213959	
18	1.000007	-0.000045	-0.044800	0.000045	1.000007	-0.300232	
19	1.000101	-0.000067	-0.030396	0.000067	1.000101	0.070190	
20	1.000005	0.000156	-0.047852	-0.000156	1.000005	0.212097	
21	0.999941	0.000034	0.096741	-0.000034	0.999941	-0.009644	
22	0.998876	-0.002441	2.079102	0.002441	0.998876	-4.382904	
23	0.998399	-0.000768	1.492554	0.000768	0.998399	-3.287598	
24	1.000373	-0.001534	0.333862	0.001534	1.000373	-0.471222	
25	1.000508	-0.000517	-0.815796	0.000517	1.000508	-0.890076	
26	1.000044	-0.000032	-0.049561	0.000032	1.000044	-0.082184	
27	1.001032	-0.000128	-0.666809	0.000128	1.001032	-1.149780	
28	1.000264	0.000058	-0.168335	-0.000058	1.000264	-0.021759	
29	0.999999	0.000058	0.034973	-0.000058	0.999999	0.068085	
30	0.999901	0.000354	-0.103577	-0.000354	0.999901	0.034180	
31	1.000063	0.000387	-0.060791	-0.000387	1.000063	0.150848	
32	0.999999	0.000018	0.019409	-0.000018	0.999999	-0.053650	
33	0.999244	0.001791	-0.338348	-0.001791	0.999244	0.599976	
34	1.006487	0.000433	-7.940918	-0.000433	1.006487	2.998718	
35	0.999990	0.000023	0.051636	-0.000023	0.999990	-0.043030	
36	1.000142	0.000013	-0.039673	-0.000013	1.000142	-0.124023	
37	0.999943	-0.000071	0.103760	0.000071	0.999943	-0.034515	
38	1.000027	0.000029	0.040344	-0.000029	1.000027	0.038330	
39	0.999991	0.000026	0.105347	-0.000026	0.999991	-0.084106	
40	1.000069	-0.000043	-0.043823	0.000043	1.000069	-0.196594	
41	1.000127	-0.000133	0.136292	0.000133	1.000127	-0.196411	
42	0.999912	-0.000236	0.158936	0.000236	0.999912	-0.202698	
43	1.000038	-0.000118	0.094360	0.000118	1.000038	-0.114197	
44	1.000059	-0.000059	0.084229	0.000059	1.000059	-0.229797	
45	1.000038	-0.000005	0.076965	0.000005	1.000038	-0.110901	
46	1.000001	0.000068	-0.023865	-0.000068	1.000001	-0.064514	
47	1.000056	0.000076	0.006226	-0.000076	1.000056	-0.060547	
48	1.000002	0.000097	0.005188	-0.000097	1.000002	-0.132812	
49	1.000008	0.000067	0.014954	-0.000067	1.000008	0.032715	
50	1.000085	0.000577	-0.439880	-0.000577	1.000085	-0.002319	
51	1.000023	0.000106	-0.054504	-0.000106	1.000023	0.000366	
52	1.000089	0.000218	-0.088562	-0.000218	1.000089	-0.084717	
53	1.000057	0.000086	-0.049622	-0.000086	1.000057	-0.118896	
54	0.999968	0.000134	-0.049988	-0.000134	0.999968	-0.064697	
55	1.000959	0.000885	-1.617737	-0.000885	1.000959	-0.144470	
56	0.999975	0.000156	0.050415	-0.000156	0.999975	-0.073853	
57	1.000001	0.000003	0.013489	-0.000003	1.000001	-0.071838	
58	0.999970	0.000058	-0.055908	-0.000058	0.999970	-0.106384	
59	0.999953	-0.000015	0.053223	0.000015	0.999953	-0.060486	
60	0.999967	0.000095	-0.054199	-0.000095	0.999967	-0.087708	
61	0.999997	0.000033	-0.071411	-0.000033	0.999997	-0.058472	
62	0.999962	0.000061	-0.055908	-0.000061	0.999962	-0.088257	
63	0.999985	0.000013	-0.014099	-0.000013	0.999985	-0.088379	
64	0.999960	0.000044	0.009521	-0.000044	0.999960	-0.088806	
65	1.000003	0.000029	-0.094543	-0.000029	1.000003	-0.081055	
66	0.999970	0.000058	-0.025146	-0.000058	0.999970	-0.110291	
67	1.000011	0.000024	-0.051331	-0.000024	1.000011	-0.111084	
68	1.000008	0.000365	-0.245972	-0.000365	1.000008	0.035706	
69	1.000072	0.000009	-0.056702	-0.000009	1.000072	-0.127502	
70	1.000208	0.000140	-0.216736	-0.000140	1.000208	-0.206421	
